@relation 'openSmile_egmaps_cleaned-weka.filters.unsupervised.attribute.Remove-R28,46,50,52-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R2,4,9,48-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R46-54-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1'

@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute gender numeric
@attribute emotion {negative,positive,neutral}

@data
-1.406789,-1.244524,-1.765563,-1.350161,0.982661,-0.322525,0.69283,-0.40522,-0.097724,-1.148026,-0.660841,-0.572801,-1.131177,-0.951761,-0.240901,-1.089003,0.209107,0.024694,-0.565098,-0.661541,-0.174585,-0.260524,0.595337,-0.587396,0.508821,-0.697231,-0.533759,-0.355823,-0.612282,-1.439299,0.448457,-0.441952,0.593258,-0.864862,-0.850837,0.32982,-0.904997,-0.344703,0.457869,0.055948,-0.416916,-1.166237,-0.310862,-0.631274,0.438861,0.835548,neutral
-1.504015,-1.320884,-0.711445,-1.082058,0.28492,-0.648053,0.302456,-0.471258,-0.137229,-0.745924,-0.051824,-1.382837,-0.709798,-0.316237,-1.053093,-0.749241,1.031851,0.096235,0.100176,-0.435939,-0.304008,-0.268377,-0.175284,-0.49724,0.03625,0.005964,-1.352483,0.024235,-1.29772,-1.420214,1.304541,-0.243237,1.196344,-0.030429,0.223266,0.293467,0.018436,-0.415686,-0.413742,-0.442959,-0.478584,-1.259721,-0.221785,-0.710139,-0.030704,0.835548,neutral
-1.771834,-1.446779,-1.19667,-1.180906,0.582443,-0.632672,0.450847,0.284002,-1.499132,-0.425414,-0.597403,-1.392984,-0.624577,-0.703261,-0.591435,-1.093205,0.610681,3.186929,-1.375003,-0.114396,-0.087823,-0.563992,0.044304,-0.340764,-0.343491,-1.424519,-0.8606,-0.583575,-0.826004,-2.046571,0.870477,-0.331812,0.821631,-1.938216,-1.725952,0.293042,-0.011885,-0.338409,0.31324,-0.276173,-0.498244,-1.281381,-0.292465,-0.868038,0.232431,0.835548,neutral
-0.674291,-0.851678,-0.458438,-0.168145,0.074007,0.277744,-0.260398,-0.237426,0.682658,-0.072077,-0.29434,-0.224811,-0.673737,-0.617091,-0.440122,-0.598215,0.419353,0.158792,-1.27868,0.664447,0.530344,0.115334,0.610796,-0.533867,-0.285294,-1.40807,-0.608345,-0.520852,-0.608538,-1.00357,0.476273,-0.536404,0.46959,-0.031481,0.058,0.06783,0.705517,-0.167436,0.644918,0.294883,-0.543145,-1.050235,0.035205,-0.886546,0.05872,0.835548,positive
-0.869693,-1.504154,-0.169495,0.089721,-0.140683,0.107359,0.037635,-0.455629,1.697539,-0.539009,-0.355742,-0.706412,2.561801,0.420586,-0.52657,-0.719259,0.520525,1.360105,-1.05598,0.772458,0.268475,0.414534,1.133387,-0.438433,-1.240209,-1.220665,-0.588756,-0.986307,-0.569165,0.296569,0.525298,-0.601074,0.473686,-0.610047,-0.172133,0.142696,-1.682715,-0.227624,1.258616,0.61953,-0.573006,0.247855,-0.126231,-1.501308,0.537963,0.835548,positive
-1.289398,-1.178775,-0.404744,-0.320316,0.46913,0.145112,-0.115588,-0.390092,-1.222414,-0.66669,-0.477168,0.032777,0.504827,-0.92078,-1.093326,-0.77485,0.973045,-1.15506,0.151311,-0.324919,-0.253612,-0.643061,-0.267782,-0.42925,-0.729574,-0.044015,-1.268667,-0.979674,-1.254753,0.632238,1.101933,-0.512348,1.071286,-0.302765,-0.688285,0.120141,-0.926532,-0.236029,0.823555,0.195817,-0.417321,2.079969,-0.097105,-1.067296,1.483708,0.835548,positive
-0.553107,-0.461336,-1.170241,-0.867697,-0.460548,0.532853,-0.608245,-0.160298,-0.074106,0.132055,-0.546214,0.537723,-0.777593,-0.496778,-0.457665,-1.399153,0.363904,0.555994,-0.08525,-0.091853,0.393147,-1.2017,-0.434805,-0.446173,-0.047178,-0.291041,-0.519497,-0.558601,-0.520629,-0.405133,0.340229,-0.574758,0.336434,-1.119739,-0.849574,-0.069181,-0.347527,-0.146211,0.377536,-0.13452,-0.179688,-0.593582,0.084432,-1.007605,1.680011,0.835548,positive
0.530217,0.525222,0.137358,-0.176685,0.499662,-0.101976,0.329548,0.02613,0.048641,-0.346374,-0.413604,0.30219,-0.110078,-0.41928,-0.665118,0.114148,0.65665,-0.738211,0.04902,-0.099677,0.114759,1.475395,0.7306,-0.553009,0.767987,-0.146381,-0.45929,-0.177163,-0.461782,-0.355948,0.476107,-0.527171,0.476229,0.604589,0.309102,0.233198,-0.45223,-0.120009,-0.016149,0.138011,-0.563768,-0.345232,-0.064348,0.592566,-0.131523,0.835548,positive
0.6098,0.557921,-0.073043,0.098737,-0.205369,0.802191,-0.502684,-0.480755,-0.004873,-0.343461,-0.091395,0.24677,-0.344958,0.060711,-0.629114,-0.243074,0.538262,-0.80813,0.241531,0.571803,-0.220545,0.915129,-0.701829,-0.577366,-0.868221,-0.00171,-0.147058,-0.203331,-0.154177,1.096901,0.030666,-0.630447,0.03983,1.459507,0.429532,0.17424,0.524866,-0.079217,0.360899,0.596703,-0.593819,0.004567,0.022828,0.024266,0.321751,0.835548,positive
0.181668,0.171057,0.541358,0.177952,-0.261108,0.460493,-0.540487,-0.421516,0.623133,-0.533594,-0.308961,0.733026,-0.248994,0.217288,-0.478901,0.018594,0.434931,0.446054,-0.042919,0.400618,0.382951,0.277127,-1.256736,0.514077,0.624655,-0.259741,-0.188861,-0.439835,-0.176387,0.020616,0.071589,-0.598865,0.038342,-0.048388,-0.314187,0.160589,-0.010169,0.26345,0.250299,0.343604,0.141123,0.037009,-0.095644,0.016082,0.886134,0.835548,positive
0.272462,0.523546,1.198733,0.717961,0.212272,0.493458,-0.376409,-1.135322,-1.056572,-0.816548,-0.513865,1.090967,1.585334,0.235603,-1.011975,0.575832,0.951755,-0.448761,-0.768472,0.363089,-0.499473,0.990864,-0.729384,-0.491109,-1.060281,-0.966694,-0.790267,-1.041642,-0.764551,-0.888023,0.69847,-0.651678,0.635934,-0.615386,-0.913458,0.063177,1.043192,0.00414,0.578837,0.63586,-0.443642,-1.054614,-0.000779,0.809686,-0.174247,0.835548,positive
-2.20637,-1.911515,-0.724668,-0.006171,0.380072,-0.251222,0.423499,-0.458018,-1.626697,1.025001,-0.478648,-1.636406,-0.006177,-1.547585,-1.98163,-0.370576,1.952045,-1.553084,-1.05374,0.71833,-0.305899,-1.725876,0.734358,-0.692105,-1.258294,-1.066374,-2.230431,-0.830636,-2.208888,-0.074902,2.167594,-0.185089,2.143025,-0.166491,0.048957,-0.140747,-1.091327,-0.358162,0.064978,-0.783282,-0.641186,-0.128818,0.156781,-2.088002,0.402719,0.835548,negative
-1.671588,-1.517551,-1.646911,-0.900354,0.163201,0.082743,-0.176698,-0.244832,-0.874186,-0.00926,-0.785319,-1.217395,1.307964,-1.432745,-1.848779,-2.057515,1.761432,-0.964428,-1.061829,-0.524418,-0.139612,-0.576957,1.642824,-0.485773,-1.549927,-1.095303,-2.117761,-0.301023,-2.072587,-0.448776,2.007696,-0.243215,1.934725,-0.048606,-0.545685,0.225777,-0.914092,-0.152646,0.108396,-0.563721,-0.422482,-0.412239,-0.215182,-1.628651,-0.891036,0.835548,negative
-1.070057,-1.567618,-0.920792,-0.84161,0.706023,-0.803842,0.551152,-0.236362,0.627674,1.240695,-0.696856,-0.60549,0.011054,-1.352738,-1.242293,-1.030422,1.109066,0.670495,0.079725,-1.55632,2.240098,-1.412398,1.273086,-0.638084,-1.193194,0.008599,-1.569833,-0.778752,-1.545526,-0.873752,1.438347,-0.183048,1.391913,0.002805,-0.130597,0.128035,-1.210824,-0.425492,0.378837,0.064333,-0.606267,-0.964272,-0.002478,-2.145358,-0.535004,0.835548,negative
-1.272377,-1.123808,-2.286882,-1.347885,0.29606,-0.235239,-0.081879,-0.071082,2.140896,1.399442,-0.658334,-0.618226,0.126709,-0.895311,-1.519029,-2.42488,1.420142,2.766356,-0.203428,-1.353251,1.020534,-1.197471,1.835364,0.366573,-0.255062,-0.270432,-1.750951,-0.282163,-1.728963,-1.084433,1.640165,-0.212235,1.598889,-0.909711,-0.735013,-0.079191,-1.068768,-0.450629,-0.25713,-0.617548,0.16173,-0.526992,0.114383,-2.298385,-1.086859,0.835548,negative
-0.686386,-0.608709,-0.818198,-0.466235,-0.137175,-0.019027,-0.293868,-0.455908,0.453739,0.500847,-0.35326,-0.639193,-0.316052,-0.904699,-1.363498,-2.029131,1.300736,-0.250866,-1.077268,0.116783,-0.709327,0.410988,0.033524,-0.604871,-1.131124,-1.100035,-1.551918,-0.704102,-1.521309,0.467925,1.460615,-0.216149,1.403573,0.391769,0.103976,0.005811,-1.32822,-0.335532,0.734898,-0.233998,-0.580426,0.456003,0.024777,-0.633414,1.530491,0.835548,negative
-0.669518,-0.46771,-0.648661,-0.682046,-0.062829,0.156481,-0.364342,-0.47541,-0.201456,-0.891839,-0.513675,-0.064095,0.030366,-0.905851,-1.298892,-1.207431,1.213476,-0.644934,-1.535519,0.427857,-0.685942,-1.401542,-0.850207,-0.257155,-1.241013,-1.619428,-1.525659,-0.973902,-1.500028,-0.589032,1.409583,-0.448767,1.358547,-0.711725,-0.598548,-0.002066,-1.264237,-0.204022,1.505195,0.031249,-0.024909,0.089262,-0.01667,-0.74375,2.621025,0.835548,negative
-0.952852,-0.763094,-1.35156,-1.127385,0.127506,-0.110733,-0.082217,-0.362818,-0.335354,0.526429,-0.536344,-0.042831,-0.617161,-1.294693,-1.138224,-1.605528,1.070818,-0.135761,-1.52665,-0.212012,0.151109,-0.741853,0.893612,-0.142754,-1.112618,-1.617855,-1.387722,-0.984044,-1.367273,-0.939651,1.284511,-0.467446,1.238669,-1.45513,-1.634601,0.165418,-1.104975,-0.279951,1.274694,0.771621,-0.448557,-0.84589,-0.074686,-1.381318,1.590068,0.835548,negative
0.424129,-0.227814,0.729623,0.42477,-1.104782,1.177975,-1.285173,0.566417,2.218864,2.543464,0.224461,0.443943,0.281195,0.443155,-0.533777,-0.386829,0.411451,1.079197,-0.547784,0.36188,2.087109,-0.707271,-0.989513,0.680077,-0.189761,-0.768871,-0.481142,-0.705554,-0.425094,-0.220108,0.282641,-0.682654,0.161623,0.086993,-0.599252,0.350942,1.158611,0.206074,0.770364,0.679792,1.207319,-0.547793,-0.211524,-1.682374,0.531804,0.835548,negative
-0.317564,-0.51131,1.377059,0.481182,-1.196071,0.519444,-1.140236,-0.119693,0.213312,0.333861,0.116315,-0.26118,1.869409,0.934804,-0.955942,-0.374628,0.901708,0.016232,-0.766199,-0.846976,0.905474,-1.230314,-2.111806,0.427181,-1.571653,-0.972288,-1.128022,-0.748842,-1.06485,-0.724281,1.002049,-0.67286,0.870559,-0.460369,-0.596493,0.201277,-1.36132,-0.04366,0.74798,0.451922,0.730788,-0.458185,-0.135062,-1.299461,-0.356976,0.835548,negative
0.997027,1.153977,2.857944,2.424142,-1.584218,1.601484,-2.013366,1.536517,0.484295,0.999418,0.825922,0.543909,1.055908,2.11904,-0.976975,1.461986,0.90478,-0.089702,1.710977,0.482728,2.942853,0.478941,-3.95429,-0.537221,-1.442267,1.361525,-0.953969,-0.894638,-0.891446,2.107677,0.791615,-0.710857,0.66431,0.994988,-0.459621,0.551327,-0.358692,0.394735,0.884679,0.966788,-0.489195,1.098536,-0.486441,-1.605908,-2.587668,0.835548,negative
1.101953,1.202678,2.207808,2.174334,-1.973606,1.79116,-2.141947,-0.018666,-0.144589,0.531191,2.003178,0.434612,2.406271,2.062941,-1.190147,0.77094,1.136321,-0.587561,0.467423,0.527432,3.866712,-0.034492,-3.764984,-0.330042,-2.456484,0.195995,-1.126749,-0.972476,-1.102492,2.823388,0.910257,-0.675229,0.864084,0.287472,0.213909,0.12513,-1.211539,0.131896,1.094507,0.468395,-0.309703,2.200497,-0.038419,-2.114862,-1.729304,0.835548,negative
1.129777,1.003236,2.599926,2.398078,-1.758959,1.521185,-1.971079,-0.248803,1.079153,0.749562,1.783651,0.877408,1.738615,3.381945,-0.695062,1.586745,0.641001,-0.147572,-0.382082,0.728326,1.477368,0.707437,-2.86664,2.178219,-2.331446,-0.626711,-0.668964,-0.967602,-0.61459,0.885864,0.434688,-0.723338,0.312582,-0.69788,-0.608956,0.463644,0.049075,0.424487,1.436395,1.134608,2.154997,1.967126,-0.390777,-1.230552,-2.996767,0.835548,negative
1.230488,1.158854,3.1974,2.373989,-1.709692,1.7942,-2.085129,1.923135,0.381248,0.018715,1.356023,0.884698,2.211895,2.721172,-0.41096,1.485582,0.291582,-0.093865,0.884253,0.732381,0.939291,0.273452,-3.490731,0.262876,-2.076182,0.574632,-0.444186,-0.953468,-0.350102,1.550847,0.214256,-0.720088,0.015113,0.528092,-0.03564,0.500698,-0.946915,0.490655,1.048904,1.550857,-0.098946,1.981098,-0.304324,-1.11421,-3.110422,0.835548,negative
-0.13225,-0.313064,-0.041597,0.294152,0.139265,0.259505,-0.340967,0.538287,0.997369,-0.607482,-0.390814,0.146563,0.112651,0.422487,-1.034485,-0.874775,0.986828,0.420632,-0.981089,-0.539899,-0.227285,-0.494042,-0.629579,-0.448423,-2.22581,-1.136773,-1.150212,-1.024843,-1.136624,0.141449,1.086568,-0.56577,1.055914,-0.459079,0.188514,0.164603,-0.703606,0.026206,0.849727,0.353282,-0.558363,-0.701389,-0.087293,-0.811988,0.244177,0.835548,negative
-0.538019,-0.592897,-0.564502,-0.509464,0.220135,0.041648,-0.294828,-0.166314,-0.325982,0.090948,-0.442428,0.07492,0.159255,0.220662,-0.674771,-1.253696,0.619563,-0.329647,-1.02802,-0.476829,-0.035183,-1.07838,-0.118103,-0.183875,-0.79638,-1.185433,-0.850847,-1.009691,-0.845658,-0.554502,0.767157,-0.577198,0.747495,-0.18336,0.405018,0.282162,0.014518,-0.034146,1.159988,0.462298,-0.175587,-0.182526,-0.221933,-0.914326,1.287327,0.835548,negative
-1.191482,-1.106472,-0.047814,-0.024639,0.079451,0.188768,-0.609556,-0.690446,-0.358864,-0.070817,-0.593684,-0.042375,-0.633555,0.093492,-1.016776,-0.953449,0.919506,-0.498734,-0.0158,-1.138283,0.231892,-1.350843,-0.834745,-0.565989,-0.167856,-0.191802,-1.27859,-0.982646,-1.253096,-0.018707,1.144634,-0.4834,1.086826,0.02157,-0.37311,0.068857,-0.422608,-0.282525,0.935965,0.338327,-0.586205,-0.009764,0.018061,-1.409373,-0.160743,0.835548,negative
-0.644085,-0.409511,0.434212,0.152431,-0.385845,0.570302,-0.933303,-0.419651,-1.069885,-0.172523,-0.369337,0.758083,0.045645,0.541793,-1.112137,-0.727849,1.011843,-1.054652,-1.052452,-0.148338,0.167931,-2.189637,-1.003243,-0.36944,-1.123901,-1.229233,-1.125242,-1.065901,-1.090953,-0.688686,0.965981,-0.633637,0.889779,-0.827555,-1.082645,0.137735,-1.496066,0.060537,1.568449,0.43229,-0.379604,-0.602269,-0.047706,-1.322329,1.526227,0.835548,negative
1.220392,1.338076,2.064807,2.11354,-0.542952,0.95322,-0.895621,0.324652,0.344111,0.090011,0.180582,0.966883,0.238878,0.870875,-0.423057,1.431226,0.387653,-0.612718,1.463015,0.625946,0.572759,1.145748,-2.037229,-0.516819,-1.174888,1.160195,-0.369835,-0.961483,-0.366224,2.400381,0.225609,-0.618806,0.21395,0.147941,-0.087958,-0.12957,-0.016559,0.00881,0.815351,0.789928,-0.502212,1.340197,0.208646,-0.165312,-2.333597,0.835548,negative
0.645199,0.770601,1.934294,2.005366,-1.162638,1.265638,-1.419225,0.021591,-0.893128,-0.794646,0.075289,0.857037,0.664378,0.40624,-0.305529,1.0364,0.26265,-0.870977,1.472251,0.267885,0.078192,-0.243424,-2.906871,-0.724268,-1.355547,1.241236,-0.161664,-0.310963,-0.144077,3.083472,0.003811,-0.421187,-0.044128,0.47322,0.374248,0.498032,-0.233239,0.426731,0.092981,0.15915,-0.595034,2.235703,-0.376666,-0.044311,-1.866444,0.835548,negative
0.584791,0.73287,1.818192,1.933589,-0.600826,0.823453,-0.939208,-0.356586,0.150088,-0.456697,-0.25859,0.940654,2.841487,0.991733,-0.324159,1.361111,0.334239,-0.419626,0.155275,0.673862,-0.146668,1.014506,-0.910956,0.15923,-1.118572,-0.095244,-0.251766,-1.022157,-0.225738,0.128879,0.138841,-0.662669,0.074234,-0.362135,-0.598404,-0.309101,-0.126467,-0.135914,1.210404,0.908471,0.258705,0.131047,0.38272,0.274445,-2.452091,0.835548,negative
0.884893,1.078425,1.440297,1.514263,-0.440723,0.794663,-0.781371,-0.307282,-0.796691,-0.308354,-0.176442,0.749784,0.242881,0.482849,0.044704,1.044329,-0.01366,-0.976479,1.462587,0.758869,-0.485911,1.607694,-1.510935,0.192836,-1.470244,1.164056,0.274462,-0.404196,0.277277,0.638714,-0.32906,-0.607141,-0.33976,0.358725,0.435893,0.366427,-0.329689,0.284828,0.383271,0.543662,0.239932,0.324923,-0.270238,0.573318,-1.364412,0.835548,negative
-1.439833,-1.938243,-0.746243,-1.005793,0.241488,-0.135964,-0.299192,-0.042885,1.151041,-0.720277,-0.664048,-0.932293,-0.424015,-0.619705,-1.471081,-1.281882,1.371797,1.686789,-1.226202,-1.203414,0.869577,-0.584981,0.04362,1.696899,-1.081008,-1.290286,-1.761293,-0.472768,-1.718221,-0.334783,1.648235,-0.350377,1.566651,0.65953,0.913178,0.208429,-1.489282,-0.406743,0.916914,-0.344802,1.81135,0.369543,-0.154331,-1.892357,-0.717458,0.835548,negative
-1.203368,-1.790747,-0.649163,-0.50866,-0.346371,0.083544,-0.30367,-0.154643,1.007119,-0.578064,-0.226364,-0.436032,0.012731,0.143687,-1.422294,-1.046995,1.325428,1.14348,-1.783615,-0.778636,1.44745,-0.699558,0.203439,-0.331855,-0.359936,-1.885295,-1.669771,-0.713622,-1.62959,-0.849316,1.542819,-0.532795,1.466481,-0.728327,-0.410389,0.238706,-0.88947,-0.29182,1.266683,-0.194764,-0.359206,0.873482,-0.269335,-1.898646,-0.172435,0.835548,negative
-1.212168,-1.544491,-0.787315,-0.485948,0.537676,-0.045366,-0.041048,-0.175255,0.923272,-0.350972,-0.517283,-0.192372,-0.125441,-0.086145,-0.699358,-0.892684,0.659444,1.030709,-1.337273,-0.445055,0.428068,-1.065367,0.07352,0.008648,-1.823452,-1.486542,-0.93771,-1.010679,-0.952341,-2.085612,0.844113,-0.59912,0.868338,-1.651263,-1.565272,0.359056,-0.555776,-0.112445,1.360437,0.764554,0.06467,-1.785525,-0.270823,-1.828377,0.201676,0.835548,negative
-0.413961,-0.361153,0.427799,-0.273314,0.035438,0.188518,-0.541105,-0.051903,1.794956,-0.467274,-0.345845,-0.149073,-0.086622,-0.105278,-1.105799,-0.19311,1.035364,1.363431,-0.029667,-1.305678,0.474704,-0.757362,0.052418,0.474634,-0.089791,-0.193716,-1.303442,-0.357887,-1.252469,-1.127502,1.224733,-0.452704,1.124542,0.581569,0.339455,0.224493,-1.203088,-0.12074,0.06058,-0.56442,0.468727,-0.84852,-0.213738,-0.815433,-0.284826,0.835548,negative
-0.519397,-0.92125,1.066408,0.592338,-0.062653,0.446218,-0.628585,-0.344012,0.871569,-0.38277,-0.197238,0.237616,2.445071,0.375463,-0.6797,0.584396,0.576758,0.529214,0.068362,-1.044143,0.41285,-0.66242,-0.032276,-0.174262,-0.649272,-0.143967,-0.7833,-0.324751,-0.749661,0.048009,0.64964,-0.570684,0.578587,-0.913449,-0.286835,0.343694,-1.383157,0.059371,0.129783,-0.136608,-0.247789,0.234072,-0.342456,-1.130505,-0.364225,0.835548,negative
-1.088814,-1.169692,-0.031825,-0.29947,-0.228026,0.384318,-0.508674,-0.17884,0.43172,-0.014778,-0.574677,0.142842,-0.683329,-0.553599,-0.216749,-0.344814,0.08585,0.953174,0.047153,-1.906846,1.464594,-1.418503,-0.213975,0.559859,-1.020865,-0.103956,-0.425257,0.49017,-0.42979,-1.130817,0.257516,-0.406354,0.259517,-1.425499,-1.334929,0.159979,0.210404,-0.063118,-0.407817,-0.907388,0.308409,-0.845914,-0.171483,-1.805178,-0.033229,0.835548,negative
0.365652,0.065454,0.174839,0.116851,0.078777,0.246167,-0.254248,1.41622,1.977767,0.426046,-0.338168,0.357072,0.129053,-0.303756,-1.057208,-0.303587,0.9516,0.678098,-0.617019,-0.385922,0.493152,0.99159,0.01625,-0.425642,-0.745732,-0.803085,-0.977865,-0.813576,-0.939987,0.168389,0.861436,-0.596811,0.787424,-0.008144,-0.337965,0.095851,-0.314856,-0.142064,0.514518,0.143609,-0.583206,-0.20244,-0.047485,-0.974789,0.166898,0.835548,positive
0.373311,-0.247719,0.477561,0.189955,0.106072,0.10757,-0.235594,1.207285,1.111508,1.239696,-0.156439,0.466801,-0.012373,0.118104,-1.031389,-0.276319,1.008652,0.495535,-0.315232,-0.653844,0.296542,0.171771,-0.404127,-0.388552,-1.117688,-0.502744,-1.155533,-0.597705,-1.091865,0.460876,1.140815,-0.557644,1.011898,2.580441,1.737936,0.121112,-0.915225,0.0501,0.706212,-0.084833,-0.554381,0.082313,-0.05371,-1.018526,-0.915014,0.835548,positive
0.260841,0.481137,-0.041412,-0.210504,0.293193,0.180008,-0.185758,-0.430557,0.451044,0.693142,-0.421774,0.78364,-0.134696,0.141651,-1.015188,-0.849076,0.94663,-0.268513,-0.020556,-0.133711,-0.004681,1.306979,-0.478911,-0.117617,-0.14074,-0.232441,-0.728471,-0.914935,-0.713288,0.522747,0.64197,-0.582171,0.606945,-0.56701,-0.324016,-0.150991,2.44377,-0.109433,0.593434,0.080418,-0.234199,1.879894,0.174858,-0.210117,0.849202,0.835548,positive
1.172214,0.702341,-0.768606,-0.584688,-0.086839,0.203651,-0.194211,-0.253966,2.127356,1.061804,-0.060836,-0.07305,-0.560105,-0.002371,-0.925479,-0.771646,0.909672,0.404278,0.837195,0.011039,-0.412188,0.787103,0.661738,-0.321639,-0.792262,0.576079,-0.443446,0.04848,-0.43206,-0.342929,0.424238,-0.594209,0.405984,1.514596,1.646678,0.244994,-0.334132,-0.04683,0.039731,0.119116,-0.517106,0.146601,-0.145125,0.418183,0.288599,0.835548,positive
0.481439,0.377541,1.153067,0.586808,-0.31134,0.635916,-0.803972,-0.297953,0.079626,1.321205,-0.307713,0.959207,0.09995,0.851262,-0.936685,0.375894,0.867867,-0.381554,-0.851426,0.153603,0.258605,0.744535,-1.108719,-0.337326,-0.44231,-1.048915,-0.70354,-0.923544,-0.658269,-0.071256,0.571117,-0.661525,0.480102,-1.249779,-1.455269,0.174453,0.797594,0.011894,0.860369,0.600301,-0.563209,0.177648,-0.0898,-0.599204,-0.408848,0.835548,positive
0.446719,0.560511,0.539248,-0.030441,0.298938,0.40769,-0.22924,-0.160524,0.580192,2.306726,-0.267297,0.773991,-0.360817,0.443097,-1.014395,0.224073,0.948236,-0.070303,0.665015,-0.334147,-0.229843,1.11904,-0.720712,-0.416623,-1.197843,0.406842,-0.592592,-0.834428,-0.591187,0.604378,0.495873,-0.610765,0.488313,-1.141839,-1.001466,0.06563,1.1038,0.093862,0.540486,0.185732,-0.510011,0.411799,-0.111189,0.033049,1.193716,0.835548,positive
