F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
-0.20805348,-0.22007756,0.007043209,-0.23116605,-0.45728257,-1.2693236,0.6425599,0.8407231,-0.22106332,-0.27163285,0.66158396,-1.3826668,0.48974916,1.050383,0.24103169,0.06529371,-0.48159492,-0.108315274,-0.79758716,-1.4151585,0.9912176,-1.1356553,2.1500313,-0.074074425,1.6744385,0.018910995,0.97733766,0.0009820637,1.2427891,-0.0072861193,-1.0985518,-0.30225086,-0.0900564,1.2720276,1.6406668,-1.4728856,0.61728245,-0.02432333,1.9397522,-0.51346946,-1.3847445,-0.0021825873,0.49989063,0.003591072,2.1748762,-2.5965252,-0.95126635,-0.53159505,1.226113,-0.18308166,1.5579678,-1.14303,-1.0170218,-0.16501544,1.898202,-0.8741205,1.4895293,-0.9300039,-1.972588,0.036994133,1.8864876,-1.0717776,-1.6784515,-0.15738663,-1.0218406,0.08467383,-0.035806242,0.39690724,1.4364815,-0.03680699,1.3169926,0.017597122,0.48197857,-0.0077801524,1.3068248,0.08628538,-2.1000235,2.0192041,-1.8507715,-1.3450459,0.029014008,0.5725916,0.33361197,0.41473827,1.3825299,-1.2642368,-1.1531938,2.0493321,negative
-0.25105262,-0.14824629,-0.18947883,-0.2616249,-0.26209694,-0.22594786,-0.15398258,-0.4256868,-0.49611175,0.027894225,2.8433764,-1.9484241,2.5352893,3.3156464,1.6205775,0.73139215,1.0958439,0.14156616,4.509137,3.244945,2.9453907,-2.0255241,-0.25019693,-0.019400334,0.14531004,0.025636256,0.78043264,0.0019965628,-0.1572135,-0.033418164,6.5371513,-1.3711563,5.114649,-1.3076465,-1.5068607,1.0450282,0.622613,-0.024382858,-0.8086287,-0.5295054,-0.54643285,1.2322236,-1.2152673,-0.07660409,0.1984107,0.1658414,-0.450463,-0.09939078,-2.0373483,-0.41695577,0.41641343,-0.079784684,-0.92446524,-0.10039475,-1.4795568,-1.6903093,0.5447998,-0.33738425,0.9158611,-0.050038587,-1.233422,0.8756823,-0.37821832,0.033647444,0.9509241,0.0045440737,2.0375576,-0.9227077,-1.01399,0.022230191,0.10749475,0.0933421,1.0941923,-0.01056723,0.5939148,-0.015574126,0.299378,-0.2254625,-0.41184896,-1.0236608,3.036962,3.156309,3.3949587,-1.1728035,-1.188979,-1.5961181,-1.8193364,0.7973131,negative
0.12421735,-0.66331106,0.17901537,0.09344075,-0.053194046,-0.6095283,-0.4120874,-0.6527721,-0.3251913,-0.4457599,-1.1257932,1.4452354,-0.757587,-1.0537702,-0.54314405,-0.28068814,0.32745877,1.4289422,0.59099805,0.38241768,-0.9309716,1.0219407,-0.6792431,0.026518261,0.038221974,0.024587363,-0.661927,0.00525809,-0.29663348,-0.031782962,-0.49952456,0.13860519,-0.8753489,-1.0068226,0.31938478,-0.26752552,-0.13564618,-0.022936473,0.45350865,-0.4177374,-0.54612845,1.0113337,0.77243483,-0.42099473,-0.73445565,0.6982592,-0.89210063,0.5593775,-0.07124906,0.60904855,-0.8627,0.7914802,-0.07726179,0.5668304,-0.25803658,1.1423011,-0.8954246,0.8512295,0.1634936,-0.009142953,0.08376474,0.09389067,0.8385907,-0.04825161,-0.048242774,0.08044264,-0.117519796,-0.7641503,-0.07589201,0.0017169693,0.54811287,0.032254826,-0.23908032,6.20772e-05,-0.29615134,0.02661593,0.67341745,-0.7838987,1.6219293,1.9930818,-0.66163015,-0.37750712,-0.5051058,-0.35502577,-0.62086177,0.36888155,0.9528465,-0.6886226,negative
-2.1947877,-0.07094485,-2.086132,-2.0989048,-2.1608975,-0.5048286,-0.15553674,0.071834266,-0.41274345,-0.4209202,-0.4595454,0.51780254,-0.36254337,-0.7449173,-0.46448478,-0.35016683,-0.93068147,-0.72315073,-0.26882756,-0.590333,-0.30137792,0.14266947,-0.5350275,0.051686913,0.2598856,0.023282813,0.5932376,0.00051714486,0.9048141,-0.0032349445,-0.31806672,-1.8916582,0.6811353,-1.0135561,-2.492894,0.9187794,-0.9833633,-0.020564718,-0.035661712,-0.36069462,0.6666739,-0.35840246,1.3094958,-0.4157123,-0.62874943,0.5790228,-0.05311061,-1.258976,-0.32896528,-1.2725364,-0.8162212,0.65837526,0.53109735,-0.71610695,-1.4937989,0.059433024,-0.8126986,0.6423919,-0.06750694,0.02158267,-0.48422393,-0.63739794,-0.75479764,0.25610626,-0.066163205,0.04475779,0.46030527,-1.5671314,0.67357296,-0.04306465,0.030350145,0.13278465,1.1002929,-0.015271498,1.1219229,0.12761857,0.7170384,-0.78016007,0.052895293,0.07032265,-0.22984038,-0.5250669,-0.9436622,0.16886298,0.19445916,1.1325371,0.7389482,-0.2848383,negative
-1.5427828,0.6211645,-1.6835955,-1.410127,-1.4546367,0.38406464,0.043423966,0.13760404,-0.20550431,-0.24350405,-1.1546683,0.67874545,-0.37226355,-0.9178785,-1.0438973,-0.9577792,0.23101033,0.28420642,-0.17333212,-0.7735119,-0.58438677,0.18061034,-0.25026247,0.004644851,1.2366343,0.018264297,0.5376102,0.00020305689,1.194429,-0.007923043,-0.04901828,-1.5604092,0.72923285,0.3910073,-1.3865515,0.22744709,-0.054213233,-0.026200477,1.7636096,-0.6515665,-0.38261637,0.6518898,1.142353,-0.48875305,-0.5443925,0.56584966,-0.1933157,1.0731382,1.7832989,-1.3292446,-0.9078771,0.9452789,0.48111424,1.1335874,0.6136326,-1.1717381,-0.9230293,0.9642796,-1.0404488,0.018056104,1.1130615,-0.62740785,-1.0188595,-0.7438224,-0.4598439,0.05728965,-0.06383737,-0.96210665,0.64757717,-0.026985416,1.529395,0.0134823965,0.25411895,-0.008922185,1.1324677,0.10599982,-0.31942514,0.3077251,-0.72744286,0.19091652,-0.4000586,-0.30932364,-0.09600917,-0.6332973,-0.53033245,-0.08786591,0.52782357,-0.2799986,neutral
1.2508417,-0.08428888,0.9009952,1.3820939,1.2942119,1.2054818,-0.36346447,-0.21849383,-0.21799031,-0.35172272,-0.71306396,0.959162,-0.7191141,-0.7401791,-0.49032813,-0.23980902,-0.15699433,-0.014647788,-0.32769597,0.040292103,-0.5682084,1.0559795,-0.74407345,0.005808831,-1.0575426,-0.0016143146,-0.5614489,0.008362986,-0.16024567,-0.046963464,-0.039910622,-0.16882831,-0.28703088,-0.62622833,1.1052256,-0.20110402,-0.06480952,-0.021192513,-1.3088442,0.30126965,0.18134333,-0.77181286,0.61578315,0.6377001,-0.90757346,0.8533075,-0.03283622,-0.9066667,0.48884124,-0.40485856,-0.17699876,0.030357264,-0.67108035,-0.52050513,0.9938072,-0.008043002,-0.16805404,0.0073997322,1.013657,-0.06121851,-0.7927812,0.15411755,-0.46253732,0.08955583,1.4044574,-0.26207644,-0.22001909,0.98311466,-0.72395766,-0.011901179,-1.6209091,-0.008409235,-0.9146463,-0.32806844,-0.4769626,0.023447089,0.14709274,-0.08731288,0.40005794,1.4270169,-0.652926,-1.0500402,-0.35039467,-0.11407347,0.07645851,0.70240587,1.2352613,-0.929419,positive
0.66003215,-0.08062732,0.82360023,0.68319046,0.6324897,-0.40430477,1.5959227,1.6428123,-0.06193853,-0.10676895,0.055406813,-0.45541495,-0.26512957,0.4575545,-0.013024509,0.0885898,-0.068426535,-0.20569356,-0.63980794,-0.770352,0.5234213,-0.45184293,1.3753896,-0.080313474,0.6613895,0.021163965,-0.5560776,0.008859013,-0.2217259,-0.04488356,-0.6856383,1.0644212,-1.500676,1.0962522,1.8208807,-0.6869146,1.8462101,-0.027054816,1.5295347,-0.49689093,-0.2019591,-0.14131771,0.7559025,-0.36814925,-0.098238505,0.11916443,-0.15881622,-0.13149883,0.85266507,-0.5049035,-0.017326714,0.14892064,0.83760005,0.44496027,0.19498779,-0.16708483,-0.09625428,0.2844529,-0.9035768,0.018866932,1.3308735,-0.90604943,-0.25270742,0.011107668,-1.0670129,0.093904495,0.6482917,-0.636545,0.65751845,-0.037683412,0.600987,0.028896261,-1.1323068,-0.08315955,-0.5894027,0.029086372,-1.4186032,1.5649148,-0.9335275,-1.3857402,-0.013268678,0.56782806,-0.37750065,0.19015926,0.5056515,-0.15440634,0.15592115,1.0827869,positive
-1.4951228,-0.6282631,-1.3455487,-1.4585527,-1.6339648,-0.98274946,0.33994424,0.22506456,-0.43676192,-0.3575317,-1.1873766,1.362148,-0.5417286,-0.92286927,-1.2095215,-1.0671278,-1.395701,-0.84445244,-1.2675978,-0.91036487,-1.2345855,1.3261048,-0.49812487,0.030331561,0.26435822,0.023682296,0.8941255,9.685939e-05,1.1173799,-0.0040472616,-0.4287085,-1.1833524,2.4394145,-0.5706275,-2.0323303,0.9118226,-0.31311414,-0.026012218,-0.102915086,-0.26323584,0.27415502,1.1640795,-0.27674073,0.72382593,-0.64193064,0.5636374,-0.0025113085,1.5056084,-0.07293414,-1.0120314,-0.8707049,0.722394,0.05488411,1.1089703,-0.7170844,0.76597285,-0.8560196,0.6827766,0.37261945,-0.006889131,-0.3025134,-0.11648611,-0.4804824,0.06532056,0.38260436,-0.009489021,-0.77411276,0.20642705,0.5456178,-0.02609252,-0.23527876,-0.15240145,0.7716548,-0.011556238,0.6161965,-0.121352345,0.20900394,-0.2675024,-0.36919057,0.669044,-0.9023469,-1.288569,-0.96566546,0.16886298,0.5473246,1.2153429,0.9447977,-1.577681,negative
-0.19993411,1.9656061,-0.8287076,-0.055184837,0.024508571,2.2150078,-0.3942423,-0.538583,-0.14784484,0.43096995,-0.0009648836,0.77535635,-0.6475144,-0.926209,0.89878285,1.1982687,-0.16486494,0.0167167,0.8123779,1.0149848,-0.032383293,0.340906,-0.19659658,-0.02937404,-1.0290507,-0.0003340837,0.42263612,0.0018254615,0.49745792,0.02399053,0.83629733,0.18869536,0.8744983,-1.3731824,-1.2551384,1.6046534,0.6483419,-0.023880465,-1.0605749,-0.06474296,0.6088875,1.0916195,-2.6794572,0.839482,-0.9273733,0.83463335,0.9698806,0.87334305,-2.832001,1.4901003,-0.91393244,0.76226133,0.16434895,0.07640528,-1.3744956,0.9002199,-0.82642794,0.58938545,1.156042,-0.06257398,-1.3360171,0.8364336,0.77434117,-0.037311926,0.5728341,0.027759291,1.208897,-1.2141736,-0.32813716,-0.0065803323,-1.0609349,-0.021238532,0.93114054,-0.0105756065,0.22356817,0.0029312158,0.65548074,-0.6886383,0.6869924,0.2829888,-0.17661504,-0.5389555,-0.25397182,-0.649523,-0.8498714,0.54303706,0.88743347,-0.1310771,positive
2.4967494,-1.0210928,2.5025826,2.5337913,2.2612116,-0.30013648,-0.40544245,-0.49620903,-0.3721818,-0.29533458,-0.61097795,0.8477516,-0.7474009,-0.6991708,-0.27993745,-0.006898601,0.33673468,-0.23277067,1.3374442,0.6977401,-0.20325996,0.97871006,-1.6399225,0.5077649,-1.4810528,0.0075132586,-1.8945786,-0.010714964,-1.5348523,-0.023686815,0.08463032,-0.5608493,0.62525123,-0.22017127,1.1023872,-0.1913503,0.5755588,-0.024146713,-1.1680642,0.74043536,1.8441336,-2.0009694,-1.9531724,1.5897743,-0.8245979,0.77314186,1.4617352,-1.2689354,-0.21845827,-0.6752576,-0.5122962,0.4169542,1.3709106,-1.0902723,-0.3442426,1.3629409,-0.45159498,0.33001158,1.6157978,-0.2920251,-0.8725779,0.93032265,1.5080887,-0.03972693,0.48272565,0.020660924,0.9237225,-0.36265847,-1.9677073,0.21142101,-1.9035813,-0.0055438383,-2.4145458,-0.028821548,-1.9056154,0.035776634,1.1032912,-1.1023611,1.5498343,1.9640434,-0.7431496,-0.23160659,-0.91699284,0.48830748,-0.076850064,0.82891494,1.0418295,-0.42970812,negative
-0.18379742,0.16372517,-0.19485642,-0.07866216,-0.15900426,0.070039235,0.47311333,0.4595763,-0.3081178,-0.19512376,0.13017318,-0.9961453,0.34766537,0.5129843,0.12969814,0.00266097,-0.4694779,-0.76216114,-0.6686272,-0.99278724,0.8184696,-0.9845331,1.3240248,-0.057062376,1.3994937,0.020379491,1.07783,-0.00011051441,0.44763806,0.034519542,-0.6202866,-0.6674879,0.10792816,2.1989367,0.7184715,-0.52518666,0.29128605,-0.024415435,1.6101521,-0.5657235,-0.9348134,-0.6282099,0.9055419,-1.1563241,0.8062326,-0.71406305,-0.37998587,-0.28055814,1.034147,0.02776746,0.39044958,-0.060481455,0.1600152,-0.7402539,0.76740605,-0.31612134,0.36960825,-0.024045724,-1.587763,0.028721694,1.5278733,-1.0736178,-1.2413175,-0.28142664,-0.9059507,0.06973849,0.35891238,-0.30668724,1.0266534,-0.031297646,1.0507023,0.024560861,0.56260985,-0.012769865,0.38369262,-0.0066686315,-1.6172587,1.5500436,-1.4964046,-1.212587,0.37090245,0.66645634,1.0281427,-0.5498868,-0.08078033,-1.0342202,-0.8238753,1.1715465,positive
0.975838,-0.66817075,0.969071,0.8893481,0.8535055,-0.1766837,-0.48678896,-0.54448634,-0.2705256,-0.4479238,0.043008618,0.5662871,-0.7129681,-0.91627294,0.7320483,1.0476028,0.89587253,0.72659034,0.83040565,0.39579973,-0.056311328,0.09862535,-1.003071,0.04887482,-0.6734003,-0.050352257,-1.0653651,0.03256502,-0.38835946,-0.02782887,1.9027965,-0.94865644,0.102060765,-1.4827347,0.14307193,0.44175476,0.69242585,-0.025109198,-0.8368905,0.6078658,1.2254165,-1.7512875,-0.18453182,0.16733734,-1.0495754,1.0539141,1.1080115,-0.6937281,0.88828665,0.075158,-0.88854176,0.8747149,1.222417,-0.26340845,1.5904557,1.5952389,-0.8618386,0.81725514,0.37032104,-0.037214935,-0.22279423,0.7777851,0.40715498,-0.018332116,0.9473962,-0.12996605,1.0351669,-1.538905,-0.9151857,0.036020257,0.13403378,0.10149265,-0.40403563,0.005916079,-0.2714733,0.028625414,0.99403435,-0.90093464,1.0578783,1.4993479,-0.15951611,-0.3760379,-0.6968227,-0.11650734,-0.29431883,0.66790336,0.80893356,0.12388083,positive
0.063404,0.4365914,-0.05618358,0.18143615,0.22282435,0.7552437,-0.21764275,-0.35959405,-0.028289953,-0.33080575,0.035679903,-0.61512375,-0.31003493,0.39719674,0.17411079,0.30337697,-0.9535253,-0.97365487,-0.98690814,-1.5164378,0.36332938,-0.9093562,1.6968473,-0.07659467,1.4845839,0.019390063,0.34305233,0.0014051733,-0.113242164,-0.05250711,0.4372366,2.508095,-0.7131916,2.8769312,1.510849,-0.78745365,1.0454345,-0.025210386,1.9092883,-0.5669355,-0.3594633,-0.3369808,1.2619361,-0.55217034,1.0165672,-0.8848423,0.112994306,0.2768269,1.2658465,-0.49039543,0.6123035,-0.22079076,1.1701581,-0.8103333,1.292467,-0.15115595,0.570247,-0.13299033,-1.6821654,0.029236479,1.8044343,-0.9024735,-0.63865685,0.17055897,-1.2617803,0.089741744,0.045926567,-0.85718083,1.056968,-0.041293703,1.48209,0.016470263,-0.12268616,-0.0016729486,-0.07935815,0.013422941,-1.7642667,1.7915252,-1.2860283,-1.074396,-0.62623525,-0.41216812,-0.20725256,0.5119701,-1.1047677,-0.48218012,-0.17088321,1.4685389,positive
-0.8632117,-0.41608298,-0.70456016,-0.8532134,-0.9791146,-0.85256165,-0.60519487,-0.53848696,-0.06876327,-0.029235756,-0.07588544,-0.3346981,-0.38806096,0.09384225,0.085213706,0.2396934,-0.19002596,0.41516063,-0.77818906,-0.54651237,-0.27564156,-1.099889,0.113658994,-0.027910173,0.6947949,0.022355875,0.54291695,0.0009382791,1.1570654,-0.005734182,0.24660094,1.4556576,0.0062608626,-0.32353735,-0.6367246,0.38272086,-0.07574199,-0.02628683,0.14720199,-0.26020724,-1.238619,0.5873416,-0.27196082,-1.1367295,-0.19485307,0.22918901,-1.8491371,1.3134979,-0.9991628,-1.4572651,-0.3556122,0.31340072,-1.8364352,-0.04828256,-1.4600954,-0.37268984,-0.38230526,0.35655904,0.0045396923,0.0048347055,-0.16166441,-0.08347583,-0.49802804,0.044697996,0.11823337,0.05697625,-0.44694954,-1.3088366,0.016339192,-0.015876004,0.943685,0.022501327,0.40267596,-0.011309468,0.8698214,0.46476474,-0.44022563,0.3872933,-0.7688133,-0.3483916,0.064558916,-0.35824868,-0.6839467,0.24127033,0.22009027,0.3918834,0.45363748,-0.2345771,neutral
-1.1908057,-0.3537769,-1.0812746,-1.2657468,-1.1905795,-0.45468432,-0.6608507,-0.6099139,-0.40348464,-0.36874002,-0.54208374,-0.6174939,0.21685919,0.09833893,-0.8473776,-0.9778076,-1.4422925,-1.2917813,-0.87796235,-0.744042,-0.9665416,-0.4644546,-0.22659698,0.047332037,0.08018256,0.02483304,0.34883684,0.00082564104,0.32593128,0.12315092,-0.76967335,-0.7833788,-0.021425491,-0.20597605,-0.8597041,-0.34059975,-0.99908876,-0.02279408,0.35854766,-0.45050022,-1.4747177,-0.6461679,0.010826829,-0.81632274,0.4973454,-0.54373664,-1.7787099,-0.08461566,-0.14431849,-0.31870463,0.18649118,-0.19939342,-2.4416487,1.1619954,-0.45757636,-1.7035813,0.1540577,-0.13960592,-0.3790125,0.019480335,0.39120296,-0.9871187,-0.18351366,0.012035439,-0.8717509,0.07978328,-1.1761851,-0.70344573,0.8124025,-0.042050213,0.5441136,0.03118172,0.52668583,-0.011228174,0.4231807,-0.042089768,1.0880395,-1.1029692,0.507338,0.44530407,-0.8207217,-0.9520493,-0.5078006,0.3889246,-0.34192488,0.7323079,0.78848934,-0.87347716,neutral
0.48595116,0.8549208,0.10488696,0.60359657,0.63657147,1.4697199,0.2528978,0.08721957,-0.8914776,0.22107497,1.6193871,-1.3035614,0.7264309,1.9247992,1.2329197,1.0205263,2.3099215,-0.17794266,0.6864417,0.46253133,1.4891027,-1.0579885,-0.22944961,-0.011964202,-0.7533621,-0.03709925,0.32987648,0.0032517407,-1.645844,-0.021584347,2.3052964,0.42689288,2.6337419,-0.6767519,-1.2940898,0.80731165,0.18308027,-0.023069752,-1.252478,0.84967095,1.5308996,-0.3716461,-1.1530294,0.8958277,1.1523905,-1.0070962,2.0381863,-0.29119024,-1.5052863,0.20038708,1.3603766,-1.2259334,1.5057253,-0.87845767,0.8233356,0.0063746525,1.4736667,-1.4761671,1.1802218,-0.100972466,-1.194497,0.73920876,0.5926778,-0.012313858,1.0640942,-0.09998403,0.64630467,0.43016407,-1.0975126,0.036451478,-0.97933644,-0.026978746,0.19745296,-0.0023230538,-0.768132,0.029878942,0.21669453,-0.12308447,0.035233192,-1.0154368,0.9086831,1.5178081,3.0572515,-0.9415865,-1.0437105,-1.6725165,-1.8365161,-0.14136717,negative
-0.4468717,0.60685176,-0.56278867,-0.66225535,-0.20298786,0.9033617,-0.19217515,-0.27110022,0.6185676,0.25895327,-0.25956863,-1.1022848,-0.18086709,0.52403533,-0.2978128,-0.244426,-1.3399118,-1.436927,-1.0540261,-1.3368431,0.5611229,-0.6040627,2.347501,-0.080539875,0.6849643,0.021140285,0.06412674,0.00199245,-0.6244046,-0.031048873,1.6697187,0.2818061,1.108834,-0.558997,-0.13007832,-0.3843182,-0.7941324,-0.012935177,1.4889927,-0.5651416,-0.14087409,-0.1429292,1.1413049,-0.22299922,1.5241616,-1.6825002,0.10700911,0.88730514,0.66100454,-0.5657682,1.2894019,-1.1961852,0.88748,1.0660173,0.6601152,-0.1822529,1.1748253,-0.9204771,-0.937478,0.034878932,1.2116544,-1.0325603,-0.29431206,0.029281383,-1.5905851,0.09366481,0.029436463,0.41242483,1.6712404,-0.058370188,0.3451538,0.038387075,-0.24535577,-0.00022016364,-0.22279246,0.019553674,-1.4468216,1.4715799,-0.9322934,-1.429461,-0.54317737,0.92015916,0.35797054,0.14148206,0.96513504,-1.0046465,-0.91077924,0.7556207,positive
0.3605805,-1.045977,0.49398476,0.31386977,0.20545553,-0.7182753,-0.41233385,-0.43443853,-0.5613235,-0.33620682,-0.3459085,-0.9071092,1.0456003,-0.37257943,-0.37885663,-0.80332136,-1.3374932,-0.89124554,-0.76226676,-1.3428245,-0.33910853,-0.21770182,1.6997393,-0.07930692,1.4481053,0.018232688,0.41467896,0.00017017596,0.8632566,-0.0002059628,-1.08071,-0.5848151,-2.693931,0.2001217,2.8206322,-1.5998659,0.5939894,-0.025659353,2.3380773,-0.5565973,-0.4246997,-1.8433988,1.121957,-1.0669398,-0.5601331,0.5522091,0.9990538,-1.7964875,1.9550413,-1.6689839,-0.91852045,1.075076,2.3098702,-2.4523795,2.4269853,-1.3592438,-0.92004144,1.0586689,-2.7463028,0.041176025,3.010348,-1.3657576,-1.980146,-0.10959609,-2.0759447,0.10796013,0.3501312,-1.7281653,1.9581308,-0.055538904,1.8806148,0.012740882,0.3465643,-0.009918548,0.11816396,0.012740398,-2.427078,2.5191517,-1.9522151,-1.6443512,-0.5233534,-0.46614552,-1.3377815,1.5105293,1.5460286,1.6109716,-0.24840692,2.5346048,negative
-0.6898729,-1.1824458,-0.46291304,-0.71709317,-0.8113088,-1.0197995,-0.40985864,-0.19741745,-0.498903,-0.4417174,-0.5537994,0.025265574,-0.34230494,0.025932236,-0.8316299,-0.7453696,-0.9888518,-1.2808741,-0.22644119,-0.081866324,-0.92480916,-0.47978705,-0.053980574,-0.022614112,-0.13427584,0.0357819,0.18128031,0.0015409695,0.65880877,0.0015772426,-1.1165965,-0.6753591,-0.44438663,0.07648609,-0.09048217,-0.6656971,-0.8731241,-0.01885788,0.093820944,-0.12630646,-1.265188,0.89298534,0.24695297,0.18517321,-0.16856335,0.10580931,-1.5289773,0.51614034,-0.91670287,-0.66219723,-0.3438713,0.2826853,-1.9736567,1.4471266,-0.59187806,-1.4185297,-0.33183512,0.24663436,-0.07636753,0.010492892,-0.16518566,-0.58599293,0.43756053,-0.04003508,-0.20130834,0.07083631,-1.2308565,0.022313582,0.3271576,-0.04189663,0.5309884,0.031124288,0.43797845,-0.009098508,1.0120102,0.13457248,0.29608226,-0.3504717,0.37605613,-0.15114771,-0.35804287,-0.58067834,-0.6708509,0.20719633,-0.553852,0.870318,0.6527058,-1.0429308,negative
-0.29741144,-0.09640299,-0.23593722,-0.2646861,-0.2355058,-0.032780714,-0.74952066,-0.51904714,-0.43317682,-0.4606561,-0.45713678,-0.11751966,-0.30818996,-0.07602087,-0.4433349,-0.34882972,0.6175899,0.71947867,0.44450206,0.3761193,-0.6650857,-0.3372692,-0.7563638,0.07753124,-0.12924328,0.0321492,-0.072150856,0.0021444962,0.7295643,-0.0011651173,0.04259258,-1.0189658,1.8205045,-1.2103335,-0.57325506,0.4004457,-0.375875,-0.023103816,-0.19221547,-0.3839654,-0.48602512,1.0712732,-0.2663556,-0.20115368,-0.8399157,0.7836036,-0.9479003,0.6689449,-0.4366277,0.020735985,-0.91480666,0.7985719,-1.4397603,1.3469094,-0.66722953,-1.0720145,-0.91699755,0.7957761,0.43526012,-0.006784531,-0.44851306,-0.04969912,0.050267786,-0.011928494,0.21046983,0.044065192,-0.40930858,-1.6587737,0.08329628,-0.008597601,0.1607036,0.07336536,0.10399485,-0.00902145,0.9425773,0.1712016,0.28223497,-0.25069687,0.19138366,-0.111576624,-0.18008801,0.09774577,-0.54207355,-0.38909978,-0.8199622,0.47238898,0.82302046,-1.1725651,negative
0.9436631,0.38213858,0.69190043,0.6553681,1.3446288,1.8853762,-0.41733631,-0.3477228,0.054637153,-0.14608093,-1.0232787,1.6257427,-0.70842355,-0.5176716,-1.3760154,-1.1784635,-0.8914171,-1.01878,-0.54503936,-0.2772297,-1.1215974,2.7954993,-0.8548069,0.049085606,-1.5082803,0.0056527127,-0.31863338,0.0030963258,-1.4090943,-0.023690857,0.040382102,1.3294544,-0.681473,-1.3038143,0.14838585,0.29969493,-0.41106367,-0.021543536,-1.5162531,0.6707026,1.0580126,1.097649,-0.29418364,0.37785286,0.3510205,-0.35507143,0.5201859,0.56811905,0.84732234,1.5935144,0.526258,-0.7283104,0.2374761,1.4711099,0.551818,0.7626168,0.5394287,-0.7538276,1.0997908,-0.07824724,-1.1653405,0.49295843,1.6217487,-0.049444977,1.2471431,-0.13320835,-1.2910674,3.6241663,-0.85647774,0.033070907,-1.5988417,-0.010953603,-0.07259544,-0.0039231656,-1.3384049,0.034190103,0.99322224,-1.0790826,1.4296207,1.5513803,-1.2050582,-0.867198,-1.3146659,2.7741091,3.076166,2.232017,-0.012646813,-1.8745021,positive
